loss_reconstruction,loss_prediction,loss_linearity,loss_contrast,lin_dyn_weight
0.005559418917241589,0.005788678230952481,0.001427371588900146,9.078488116437069e-06,0.8948186635971069
0.00552493938551991,0.0057496905087146295,0.0013192754617115687,8.886988767021368e-06,0.8954375386238098
0.005539307187263911,0.0057466478591370355,0.0012952727012850603,8.882306863855941e-06,0.8951823711395264
0.005488815079455641,0.005683618967219108,0.0012645811849366125,8.776319881429242e-06,0.8960828185081482
0.005437787650927063,0.00564568520376294,0.0012095128660447316,8.702910282352912e-06,0.8969977498054504
0.005397404861154569,0.00560449507217305,0.0012208794055746284,8.698360175454562e-06,0.8977195024490356
0.0053978985195465125,0.005608721742351557,0.001216259711027525,8.578809050003712e-06,0.8977129459381104
0.005323608306014346,0.005519230787619829,0.001221111593281116,8.559364987157745e-06,0.8990460634231567
0.005324027679570958,0.005509595158222773,0.001202740803568177,8.513688629529166e-06,0.8990369439125061
0.005373323995410278,0.005549194050288632,0.0012278560859253554,8.292892151553559e-06,0.8981549739837646
0.005391237469534851,0.005584466559487837,0.0012754769505803091,8.219437309382883e-06,0.8978311419487
0.005361852877780835,0.005543641272892342,0.0013092420321087735,8.259704458245123e-06,0.8983586430549622
0.005348716365627885,0.005559745830191604,0.0012900352124724007,8.15535953070846e-06,0.8985990881919861
0.005231709638985008,0.005434218971383316,0.0011756584530786159,8.180757336061474e-06,0.9006999731063843
0.005279365757195623,0.005477258009241829,0.0012284858097963973,7.99355239386345e-06,0.8998401761054993
0.0052869551822583094,0.0054830878650914405,0.0012249109883300821,7.846757693547973e-06,0.8997049331665039
