loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_linearity_2,loss_linearity_3,lin_dyn_weight
0.004016118749176096,0.004010709960188642,0.004291768672082248,0.0007712300791836425,0.0014404604448968131,0.9228640198707581
0.004071431363238984,0.004090724075400589,0.004390549454713028,0.0008588188152835273,0.0015952257089466857,0.9218456149101257
0.004109025264671385,0.0041428424968015425,0.004449241973409717,0.0008895599402037243,0.0016450184028620688,0.9211587309837341
0.004106257190840356,0.004120856553516132,0.004402481049499256,0.0008477658470905067,0.0015640229086747906,0.921208918094635
0.004120192582400253,0.004149269642645881,0.0044511323557204045,0.0009061986030448203,0.0016423870028065355,0.9209549427032471
0.004153595425363555,0.004176159148048235,0.004479657578588332,0.0009420494105191839,0.001700051305128024,0.9203454256057739
0.003984665438757847,0.004009960551789943,0.004290043592653018,0.0009165468094432914,0.0016796519017259546,0.9234514236450195
0.004030312460865951,0.004046149501864542,0.004335078417054759,0.0008946434175908165,0.0016263666819006004,0.9226098656654358
0.003984898393161145,0.003998250319253678,0.004278393134774777,0.0009277683788998015,0.001644707198611042,0.9234480857849121
0.003966934568304944,0.003988390810937689,0.004279851193396037,0.0009028487920061054,0.0016268432790400998,0.9237799644470215
0.003891514349516306,0.003916864467147212,0.00418097574338817,0.0008864860962951343,0.0015863636971120067,0.9251709580421448
0.0037825393452990373,0.00379113048415056,0.004046055704555255,0.0007831007042187172,0.0014369661450986094,0.9271855354309082
0.0037836820052799163,0.0038086438139012997,0.0040930787488918175,0.0009337408155602897,0.001631520953554435,0.9271650910377502
0.003750964847937126,0.003770639207339127,0.004057843588142587,0.0009274043867852063,0.0016206346427234228,0.9277650713920593
0.0036600508164589436,0.003690909419283771,0.0039717970178431315,0.0008430506346509761,0.0015549434786474945,0.9294589161872864
0.0036174579120347365,0.0036333549292695603,0.0038851766128268016,0.0007726285819139256,0.0014162081475025856,0.9302459955215454
0.0036164163761840972,0.0036293865150253245,0.003882325040614045,0.0007655122361127162,0.0014112331848216537,0.9302619695663452
0.003569128489021787,0.003619877659034409,0.003918090057653069,0.0009348636411830482,0.0017489072035423061,0.9311420321464539
0.003565303318440014,0.0035921912765342918,0.003878562337400129,0.0008659186529233152,0.001600976910867147,0.9312148690223694
0.0034966820350929395,0.003514757294882864,0.0037873691910465294,0.0007687092283678135,0.0014200054846654003,0.9324931502342224
0.0035458039542372597,0.0035771648780811554,0.0038567470724150637,0.0008380500262215633,0.0015471931421916756,0.9315763711929321
0.0034794002762001835,0.0034863552491136846,0.0037346614687234765,0.0007665553911520331,0.0013802819616542566,0.9328128099441528
0.0034458504864733493,0.003458982368543644,0.0036922698452968726,0.0007578757579044607,0.0013517747701914519,0.933439314365387
0.0034706749347032315,0.00348580652885389,0.0037398197006859235,0.0007841523361686092,0.0014198136422158088,0.9329755902290344
0.0033918675988437543,0.0034077830762671143,0.003648705260465609,0.000724711980445673,0.0013279386902315504,0.9344443678855896
0.003353208195005587,0.0033731173348906856,0.003602333536884129,0.000717343767517365,0.0013445253802725932,0.9351701736450195
0.0033717989896567876,0.0033831139063875146,0.0036093789159051524,0.0006932729686416636,0.0012675004467468133,0.9348229765892029
